Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,649.0,24110.367,25110.22
,,,,,,,650.0,23609.297,23493.61
,,,,,,,651.0,23398.634,23105.82
,,,,,,,652.0,23331.261,23049.63
,,,,,,,653.0,23349.328,23542.85
,,,,,,,654.0,23995.379,24991.62
,,,,,,,655.0,24407.004,26675.78
,,,,,,,656.0,25483.459,28987.52
,,,,,,,657.0,25973.582,31047.8
,,,,,,,658.0,26078.424,33288.84
,,,,,,,659.0,26070.058,34654.1
,,,,,,,660.0,25968.331,36084.99
,,,,,,,661.0,24939.58,36847.58
,,,,,,,662.0,24218.413,35541.98
,,,,,,,663.0,24012.734,34176.53
,,,,,,,664.0,24553.32,32667.09
,,,,,,,665.0,25883.87,33147.1
,,,,,,,666.0,27632.631,33379.25
,,,,,,,667.0,27314.189,36536.81
,,,,,,,668.0,26526.005,36859.69
,,,,,,,669.0,25956.939,36362.61
,,,,,,,670.0,25473.847,35171.81
,,,,,,,671.0,25081.446,33125.76
,,,,,,,672.0,23884.841,30109.97
,,,,,,,673.0,23514.601,27931.18
,,,,,,,674.0,23269.406,26927.11
,,,,,,,675.0,23334.821,26904.11
,,,,,,,676.0,23469.3,27144.67
,,,,,,,677.0,24059.815,27894.46
,,,,,,,678.0,24575.659,29343.06
,,,,,,,679.0,25684.51,31625.6
,,,,,,,680.0,26487.201,33503.8
,,,,,,,681.0,26320.326,35153.45
,,,,,,,682.0,26647.668,36796.4
,,,,,,,683.0,26137.876,37301.9
,,,,,,,684.0,25818.366,38729.37
,,,,,,,685.0,25416.442,38463.4
,,,,,,,686.0,24817.205,35401.59
,,,,,,,687.0,24452.038,33866.47
,,,,,,,688.0,24833.225,32467.22
,,,,,,,689.0,26268.528,33128.89
,,,,,,,690.0,28368.394,33707.59
,,,,,,,691.0,28534.023,37192.28
,,,,,,,692.0,28045.947,37488.86
,,,,,,,693.0,27403.901,36473.73
,,,,,,,694.0,26535.973,35431.09
,,,,,,,695.0,25879.687,33368.84
,,,,,,,696.0,24733.99,30523.17
,,,,,,,697.0,23860.811,26648.07
,,,,,,,698.0,23755.168,25517.23
,,,,,,,699.0,24224.376,24976.39
,,,,,,,700.0,24470.995,25146.04
,,,,,,,701.0,25054.39,25623.72
,,,,,,,702.0,26507.849,27209.22
,,,,,,,703.0,29714.875,30922.46
,,,,,,,704.0,31696.727,35642.37
,,,,,,,705.0,30914.684,37246.59
,,,,,,,706.0,29875.698,36960.14
,,,,,,,707.0,29201.701,36326.63
,,,,,,,708.0,28503.585,36949.19
,,,,,,,709.0,27836.797,37198.22
,,,,,,,710.0,27667.519,35924.07
,,,,,,,711.0,27339.643,35784.7
,,,,,,,712.0,27943.152,37451.62
,,,,,,,713.0,30363.24,39496.23
,,,,,,,714.0,32844.115,42442.92
,,,,,,,715.0,32629.892,41906.1
,,,,,,,716.0,32460.436,37958.86
,,,,,,,717.0,31630.155,35757.65
,,,,,,,718.0,30943.253,31356.6
,,,,,,,719.0,30031.715,28375.36
,,,,,,,720.0,27712.82,25546.76
,,,,,,,721.0,27058.937,22907.67
,,,,,,,722.0,27050.838,21579.6
,,,,,,,723.0,27038.823,20844.65
,,,,,,,724.0,26983.198,20793.93
,,,,,,,725.0,27368.39,20857.89
,,,,,,,726.0,28859.407,22496.92
,,,,,,,727.0,31126.059,26174.11
,,,,,,,728.0,33274.074,31630.52
,,,,,,,729.0,32627.845,33591.22
,,,,,,,730.0,31478.766,34249.52
,,,,,,,731.0,31191.741,33629.14
,,,,,,,732.0,30717.638,34238.37
,,,,,,,733.0,30503.682,34841.95
,,,,,,,734.0,30220.306,33663.67
,,,,,,,735.0,30517.299,33174.96
,,,,,,,736.0,31190.673,34794.38
,,,,,,,737.0,32313.23,36296.49
,,,,,,,738.0,33779.238,39211.82
,,,,,,,739.0,33515.442,39039.15
,,,,,,,740.0,32832.723,35548.28
,,,,,,,741.0,32146.088,34478.91
,,,,,,,742.0,31128.017,30666.12
,,,,,,,743.0,30062.331,28276.46
,,,,,,,744.0,27490.587,25944.13
,,,,,,,745.0,26589.729,23537.14
,,,,,,,746.0,26454.805,22519.65
,,,,,,,747.0,26478.301,21986.74
,,,,,,,748.0,26404.609,21868.22
,,,,,,,749.0,26757.761,22111.89
,,,,,,,750.0,28039.183,23845.01
,,,,,,,751.0,29977.425,27751.42
,,,,,,,752.0,31398.132,33762.39
,,,,,,,753.0,31661.75,35576.02
,,,,,,,754.0,30744.783,35837.89
,,,,,,,755.0,30323.813,35506.28
,,,,,,,756.0,30142.075,35908.55
,,,,,,,757.0,29784.651,35784.6
,,,,,,,758.0,29569.894,34239.9
,,,,,,,759.0,29393.229,33533.28
,,,,,,,760.0,29442.802,34022.08
,,,,,,,761.0,29998.518,35128.85
,,,,,,,762.0,31585.833,37778.7
,,,,,,,763.0,31234.105,38386.02
,,,,,,,764.0,30728.407,35564.03
,,,,,,,765.0,30009.287,34899.25
,,,,,,,766.0,28923.932,30781.25
,,,,,,,767.0,27890.82,27903.71
,,,,,,,768.0,25733.46,25297.1
,,,,,,,769.0,25280.806,22744.96
,,,,,,,770.0,24915.728,22086.39
,,,,,,,771.0,24958.003,21753.93
,,,,,,,772.0,25045.757,22021.81
,,,,,,,773.0,25565.428,22594.23
,,,,,,,774.0,26869.99,24510.02
,,,,,,,775.0,28954.815,28927.59
,,,,,,,776.0,31532.878,34753.79
,,,,,,,777.0,31006.176,36512.38
,,,,,,,778.0,29228.223,36803.44
,,,,,,,779.0,27819.976,36532.09
,,,,,,,780.0,27592.225,37344.17
,,,,,,,781.0,26817.747,37649.83
,,,,,,,782.0,26489.96,36357.79
,,,,,,,783.0,26475.631,36047.78
,,,,,,,784.0,27150.429,37150.18
,,,,,,,785.0,29266.493,36869.45
,,,,,,,786.0,31206.159,39982.85
,,,,,,,787.0,31390.656,39781.37
,,,,,,,788.0,31144.571,36922.82
,,,,,,,789.0,30719.24,36393.17
,,,,,,,790.0,29895.901,31801.92
,,,,,,,791.0,28862.166,28959.03
,,,,,,,792.0,26891.528,26358.54
,,,,,,,793.0,26418.137,24313.53
,,,,,,,794.0,26488.536,23640.18
,,,,,,,795.0,26639.836,23155.73
,,,,,,,796.0,27072.643,23451.91
,,,,,,,797.0,27685.497,24484.89
,,,,,,,798.0,28887.531,26720.9
,,,,,,,799.0,31414.597,31069.42
,,,,,,,800.0,33241.945,37125.78
,,,,,,,801.0,32526.652,40622.39
,,,,,,,802.0,31142.524,41717.75
,,,,,,,803.0,30169.754,41558.71
,,,,,,,804.0,29656.758,42240.25
,,,,,,,805.0,29038.92,42567.29
,,,,,,,806.0,28604.778,40269.95
,,,,,,,807.0,28609.406,39289.22
,,,,,,,808.0,28898.211,39402.48
,,,,,,,809.0,29813.576,40932.38
,,,,,,,810.0,31337.434,43905.54
,,,,,,,811.0,31055.037,44080.7
,,,,,,,812.0,30436.754,41098.73
,,,,,,,813.0,29820.429,40669.55
,,,,,,,814.0,28686.48,35765.2
,,,,,,,815.0,27947.958,32955.6
,,,,,,,816.0,25610.106,30654.72
,,,,,,,817.0,25027.334,29693.59
,,,,,,,818.0,24745.827,28610.88
,,,,,,,819.0,24843.638,28465.83
,,,,,,,820.0,25076.106,29188.06
,,,,,,,821.0,25545.136,30250.58
,,,,,,,822.0,26263.099,31904.76
,,,,,,,823.0,27621.684,34433.13
,,,,,,,824.0,28493.439,36894.07
,,,,,,,825.0,28204.367,39523.03
,,,,,,,826.0,27546.746,41941.47
,,,,,,,827.0,27123.64,42806.68
,,,,,,,828.0,26542.559,44113.85
,,,,,,,829.0,25732.926,43491.16
,,,,,,,830.0,24908.519,40326.76
,,,,,,,831.0,24455.598,38798.83
,,,,,,,832.0,24655.581,36401.8
,,,,,,,833.0,26040.51,35499.13
,,,,,,,834.0,28882.547,35466.37
,,,,,,,835.0,29151.772,38628.68
,,,,,,,836.0,28672.151,38552.76
,,,,,,,837.0,28364.478,37542.88
,,,,,,,838.0,28384.503,35982.48
,,,,,,,839.0,27346.229,33548.36
,,,,,,,840.0,26756.871,30323.29
,,,,,,,841.0,26567.835,27940.58
,,,,,,,842.0,26674.991,26531.19
,,,,,,,843.0,26986.402,26181.12
,,,,,,,844.0,27457.39,26268.22
,,,,,,,845.0,27790.606,26582.45
,,,,,,,846.0,28701.076,27929.14
,,,,,,,847.0,29802.54,29540.94
,,,,,,,848.0,30610.393,30812.03
,,,,,,,849.0,30492.913,31658.41
,,,,,,,850.0,29727.78,33127.73
,,,,,,,851.0,28827.278,33950.92
,,,,,,,852.0,27899.186,35044.32
,,,,,,,853.0,27403.367,35508.06
,,,,,,,854.0,26407.19,33867.0
,,,,,,,855.0,26404.787,33156.76
,,,,,,,856.0,26926.06,32918.19
,,,,,,,857.0,28294.613,32610.61
,,,,,,,858.0,30403.913,33299.71
,,,,,,,859.0,30316.871,37912.32
,,,,,,,860.0,29452.058,38522.27
,,,,,,,861.0,28357.18,37772.31
,,,,,,,862.0,27604.774,36303.14
,,,,,,,863.0,27038.289,34006.72
,,,,,,,864.0,25308.663,30756.02
,,,,,,,865.0,24807.415,26691.36
,,,,,,,866.0,24523.06,25054.76
,,,,,,,867.0,24007.928,24489.05
,,,,,,,868.0,24558.482,24644.71
,,,,,,,869.0,24494.936,24842.34
,,,,,,,870.0,25534.723,26151.45
,,,,,,,871.0,27531.705,29519.06
,,,,,,,872.0,29502.966,34547.44
,,,,,,,873.0,28869.909,35724.36
,,,,,,,874.0,28257.589,35663.99
,,,,,,,875.0,28104.242,35310.04
,,,,,,,876.0,27867.947,35798.34
,,,,,,,877.0,27285.709,35832.23
,,,,,,,878.0,27109.756,34379.52
,,,,,,,879.0,26964.063,33624.57
,,,,,,,880.0,27081.365,34410.44
,,,,,,,881.0,27890.731,35892.65
,,,,,,,882.0,29643.497,38492.96
,,,,,,,883.0,29234.453,39129.7
,,,,,,,884.0,28790.61,36089.5
,,,,,,,885.0,27341.156,34887.18
,,,,,,,886.0,26298.076,31238.23
,,,,,,,887.0,25760.961,28500.32
,,,,,,,888.0,23219.744,25847.82
,,,,,,,889.0,22725.527,23770.73
,,,,,,,890.0,22530.617,22534.19
,,,,,,,891.0,22415.54,21927.21
,,,,,,,892.0,22665.541,22057.2
,,,,,,,893.0,23224.105,22369.5
,,,,,,,894.0,24458.891,24104.65
,,,,,,,895.0,27169.92,28313.66
,,,,,,,896.0,29508.306,34385.82
,,,,,,,897.0,28850.329,36220.81
,,,,,,,898.0,27905.238,36340.9
,,,,,,,899.0,27046.744,35863.31
,,,,,,,900.0,26695.639,36382.66
,,,,,,,901.0,26043.625,36128.95
,,,,,,,902.0,25460.497,34104.26
,,,,,,,903.0,25314.893,33550.93
,,,,,,,904.0,25733.905,34542.7
,,,,,,,905.0,27651.588,36466.23
,,,,,,,906.0,30327.907,38883.22
,,,,,,,907.0,30909.344,39593.01
,,,,,,,908.0,31024.154,36920.18
,,,,,,,909.0,30310.196,36153.7
,,,,,,,910.0,29818.382,31562.47
,,,,,,,911.0,29448.854,28876.08
,,,,,,,912.0,26833.322,26439.86
,,,,,,,913.0,26713.172,24323.26
,,,,,,,914.0,26700.267,23344.97
,,,,,,,915.0,27166.627,22929.89
,,,,,,,916.0,27320.508,23381.1
,,,,,,,917.0,28040.429,23895.47
,,,,,,,918.0,29110.832,25812.04
,,,,,,,919.0,32381.76,30206.61
,,,,,,,920.0,33599.458,36269.1
,,,,,,,921.0,32161.218,38352.42
,,,,,,,922.0,30548.716,38540.66
,,,,,,,923.0,29264.09,38151.79
,,,,,,,924.0,28196.357,38725.35
,,,,,,,925.0,27401.498,38337.33
,,,,,,,926.0,26764.614,36111.59
,,,,,,,927.0,26481.95,35543.93
,,,,,,,928.0,26517.728,36045.69
,,,,,,,929.0,27998.51,36706.05
,,,,,,,930.0,30526.199,39454.48
,,,,,,,931.0,31655.787,40118.86
,,,,,,,932.0,30720.753,37509.19
,,,,,,,933.0,29798.268,36970.02
,,,,,,,934.0,29063.395,32134.78
,,,,,,,935.0,28141.533,29192.87
,,,,,,,936.0,26005.444,26540.66
,,,,,,,937.0,25378.795,24413.58
,,,,,,,938.0,25201.418,23189.11
,,,,,,,939.0,25288.994,22515.22
,,,,,,,940.0,25412.259,22503.11
,,,,,,,941.0,25570.412,22883.34
,,,,,,,942.0,26912.443,24616.7
,,,,,,,943.0,29537.498,28654.65
,,,,,,,944.0,31191.118,34437.93
,,,,,,,945.0,29947.076,35751.59
,,,,,,,946.0,27897.495,35685.95
,,,,,,,947.0,27315.88,35081.36
,,,,,,,948.0,26686.65,35673.0
,,,,,,,949.0,25636.539,35996.76
,,,,,,,950.0,25070.944,34826.81
,,,,,,,951.0,24621.405,34857.93
,,,,,,,952.0,24889.384,36299.91
,,,,,,,953.0,26204.359,38331.09
,,,,,,,954.0,28410.224,40735.23
,,,,,,,955.0,29846.595,40913.17
,,,,,,,956.0,29079.682,37895.16
,,,,,,,957.0,28296.215,36332.47
,,,,,,,958.0,27457.212,31260.56
,,,,,,,959.0,26888.68,28015.41
,,,,,,,960.0,24690.113,25247.24
,,,,,,,961.0,24032.848,22773.0
,,,,,,,962.0,23776.528,20944.98
,,,,,,,963.0,23869.889,20042.88
,,,,,,,964.0,23910.117,19676.95
,,,,,,,965.0,24363.75,19658.92
,,,,,,,966.0,24856.187,21080.41
,,,,,,,967.0,27455.343,24262.19
,,,,,,,968.0,29309.124,29622.15
,,,,,,,969.0,28970.924,31479.11
,,,,,,,970.0,28186.033,32042.43
,,,,,,,971.0,27710.773,31863.65
,,,,,,,972.0,27521.114,32315.0
,,,,,,,973.0,27125.687,33299.43
,,,,,,,974.0,26615.895,33007.78
,,,,,,,975.0,26369.988,32930.95
,,,,,,,976.0,26693.058,34299.43
,,,,,,,977.0,27710.417,36565.06
,,,,,,,978.0,29289.099,39559.9
,,,,,,,979.0,29017.471,40081.0
,,,,,,,980.0,28508.836,37703.11
,,,,,,,981.0,27709.349,37689.4
,,,,,,,982.0,27307.603,33534.43
,,,,,,,983.0,26566.233,31356.44
,,,,,,,984.0,24353.871,29305.17
,,,,,,,985.0,24377.812,28338.79
,,,,,,,986.0,24223.308,27322.17
,,,,,,,987.0,24641.697,27198.25
,,,,,,,988.0,25137.071,27628.57
,,,,,,,989.0,25772.086,28633.49
,,,,,,,990.0,26446.261,30304.62
,,,,,,,991.0,27894.647,32742.45
,,,,,,,992.0,28736.409,35539.5
,,,,,,,993.0,29861.903,38441.29
,,,,,,,994.0,30104.161,40703.61
,,,,,,,995.0,29552.717,41992.79
,,,,,,,996.0,28954.281,43565.46
,,,,,,,997.0,28139.842,44424.14
,,,,,,,998.0,27125.331,41985.53
,,,,,,,999.0,26563.296,40720.11
,,,,,,,1000.0,26812.585,39436.35
,,,,,,,1001.0,28157.642,39648.83
,,,,,,,1002.0,30466.569,40184.95
,,,,,,,1003.0,30764.007,43370.84
,,,,,,,1004.0,30395.191,43461.83
,,,,,,,1005.0,29903.733,42810.72
,,,,,,,1006.0,29436.75,41741.1
,,,,,,,1007.0,28994.064,39903.42
,,,,,,,1008.0,28195.645,36881.04
,,,,,,,1009.0,27681.937,34838.16
,,,,,,,1010.0,27758.566,34409.47
,,,,,,,1011.0,27859.492,34383.12
,,,,,,,1012.0,28032.33,34990.39
,,,,,,,1013.0,28323.182,35995.98
,,,,,,,1014.0,29206.863,37345.0
,,,,,,,1015.0,30242.467,39220.1
,,,,,,,1016.0,29859.945,41476.08
,,,,,,,1017.0,30357.989,43290.78
,,,,,,,1018.0,29997.272,44467.7
,,,,,,,1019.0,29008.482,44681.81
,,,,,,,1020.0,28328.878,45856.6
,,,,,,,1021.0,27502.958,45164.12
,,,,,,,1022.0,26680.242,41030.18
,,,,,,,1023.0,26410.572,38883.58
,,,,,,,1024.0,26863.671,36753.24
,,,,,,,1025.0,28693.422,36882.31
,,,,,,,1026.0,31238.288,37110.36
,,,,,,,1027.0,32545.431,39912.79
,,,,,,,1028.0,31322.126,40989.78
,,,,,,,1029.0,30039.191,39934.91
,,,,,,,1030.0,29105.403,38901.46
,,,,,,,1031.0,28156.129,36566.85
,,,,,,,1032.0,26862.781,33246.32
,,,,,,,1033.0,26241.561,29254.19
,,,,,,,1034.0,26108.328,27579.19
,,,,,,,1035.0,26292.825,26804.14
,,,,,,,1036.0,26305.997,26775.6
,,,,,,,1037.0,26653.72,27101.32
,,,,,,,1038.0,28081.458,28760.64
,,,,,,,1039.0,30325.148,32759.01
,,,,,,,1040.0,31233.215,37792.32
,,,,,,,1041.0,30760.981,39387.49
,,,,,,,1042.0,30081.733,38975.34
,,,,,,,1043.0,29600.154,38316.7
,,,,,,,1044.0,28778.15,38793.19
,,,,,,,1045.0,27759.545,38360.1
,,,,,,,1046.0,27209.525,35624.85
,,,,,,,1047.0,27119.813,34525.37
,,,,,,,1048.0,27460.505,34915.39
,,,,,,,1049.0,28907.467,36292.21
,,,,,,,1050.0,31254.575,38483.46
,,,,,,,1051.0,32201.713,38849.83
,,,,,,,1052.0,31023.175,36628.02
,,,,,,,1053.0,30421.98,36331.37
,,,,,,,1054.0,29295.596,31979.59
,,,,,,,1055.0,28309.832,29198.77
,,,,,,,1056.0,26282.234,26424.55
,,,,,,,1057.0,27692.973,24551.15
,,,,,,,1058.0,27762.927,24290.0
,,,,,,,1059.0,27996.018,23869.45
,,,,,,,1060.0,28313.392,24522.16
,,,,,,,1061.0,28606.113,25367.27
,,,,,,,1062.0,29933.637,27380.1
,,,,,,,1063.0,32316.612,32063.66
,,,,,,,1064.0,34180.539,38087.48
,,,,,,,1065.0,32724.677,39974.85
,,,,,,,1066.0,31158.455,39740.79
,,,,,,,1067.0,30253.592,38753.19
,,,,,,,1068.0,29362.524,39063.48
,,,,,,,1069.0,28533.133,37754.29
,,,,,,,1070.0,28070.867,35316.63
,,,,,,,1071.0,27898.118,34692.44
,,,,,,,1072.0,28125.246,35224.51
,,,,,,,1073.0,29202.769,36944.57
,,,,,,,1074.0,30861.284,39364.07
,,,,,,,1075.0,30948.86,39616.33
,,,,,,,1076.0,30246.739,37095.17
,,,,,,,1077.0,29391.983,35788.73
,,,,,,,1078.0,28380.854,30619.25
,,,,,,,1079.0,27778.324,27626.16
,,,,,,,1080.0,25041.129,24880.09
,,,,,,,1081.0,24502.145,22644.49
,,,,,,,1082.0,24148.904,21250.34
,,,,,,,1083.0,23965.564,20386.28
,,,,,,,1084.0,24026.618,20193.1
,,,,,,,1085.0,24293.44,20210.36
,,,,,,,1086.0,25284.277,21675.42
,,,,,,,1087.0,27164.847,25083.22
,,,,,,,1088.0,29405.6,29919.25
,,,,,,,1089.0,28768.004,31892.95
,,,,,,,1090.0,27831.368,32417.43
,,,,,,,1091.0,27055.11,32232.4
,,,,,,,1092.0,26467.71,33024.62
,,,,,,,1093.0,26093.91,33703.63
,,,,,,,1094.0,26068.278,32585.97
,,,,,,,1095.0,26027.16,32180.07
,,,,,,,1096.0,26157.723,33136.88
,,,,,,,1097.0,27298.881,34586.03
,,,,,,,1098.0,28571.136,37016.64
,,,,,,,1099.0,30021.658,37285.97
,,,,,,,1100.0,28483.204,35157.6
,,,,,,,1101.0,27752.336,34378.69
,,,,,,,1102.0,26732.218,31081.29
,,,,,,,1103.0,26119.453,28599.12
,,,,,,,1104.0,23522.611,26202.64
,,,,,,,1105.0,22983.716,24329.53
,,,,,,,1106.0,22621.308,23653.2
,,,,,,,1107.0,22177.109,23412.3
,,,,,,,1108.0,22234.247,23968.64
,,,,,,,1109.0,22612.675,24584.84
,,,,,,,1110.0,23825.122,26459.01
,,,,,,,1111.0,25836.7,30981.85
,,,,,,,1112.0,28032.953,36679.3
,,,,,,,1113.0,27858.068,38918.89
,,,,,,,1114.0,26775.65,39412.18
,,,,,,,1115.0,25923.564,39033.22
,,,,,,,1116.0,25262.294,39484.06
,,,,,,,1117.0,24718.504,38829.06
,,,,,,,1118.0,24340.521,36126.41
,,,,,,,1119.0,24011.577,35188.54
,,,,,,,1120.0,24656.382,36089.24
,,,,,,,1121.0,25658.166,37551.38
,,,,,,,1122.0,27511.947,40413.07
,,,,,,,1123.0,27464.065,40638.57
,,,,,,,1124.0,27256.962,37867.43
,,,,,,,1125.0,26694.393,36800.89
,,,,,,,1126.0,25799.053,32026.8
,,,,,,,1127.0,25624.346,29272.46
,,,,,,,1128.0,23268.16,26389.87
,,,,,,,1129.0,22677.734,23919.83
,,,,,,,1130.0,22389.997,22230.17
,,,,,,,1131.0,22327.163,21343.62
,,,,,,,1132.0,22399.164,21236.32
,,,,,,,1133.0,22655.217,21533.61
,,,,,,,1134.0,23833.31,23128.62
,,,,,,,1135.0,25155.049,26682.56
,,,,,,,1136.0,27513.994,32653.79
,,,,,,,1137.0,27343.737,35287.91
,,,,,,,1138.0,26404.075,36090.15
,,,,,,,1139.0,26231.771,35935.22
,,,,,,,1140.0,26119.364,36712.1
,,,,,,,1141.0,25653.271,37381.07
,,,,,,,1142.0,25286.858,36497.68
,,,,,,,1143.0,25360.016,35955.46
,,,,,,,1144.0,25714.592,37443.99
,,,,,,,1145.0,26610.822,39793.66
,,,,,,,1146.0,28094.274,43033.26
,,,,,,,1147.0,28063.658,43626.47
,,,,,,,1148.0,27538.024,41408.75
,,,,,,,1149.0,26658.348,41005.33
,,,,,,,1150.0,25818.188,36711.56
,,,,,,,1151.0,25567.475,34442.05
,,,,,,,1152.0,23239.858,32139.13
,,,,,,,1153.0,22591.582,31309.11
,,,,,,,1154.0,22386.793,30577.4
,,,,,,,1155.0,22406.284,30565.31
,,,,,,,1156.0,22261.748,30999.05
,,,,,,,1157.0,22402.101,31982.49
,,,,,,,1158.0,23085.799,33648.63
,,,,,,,1159.0,24010.598,35835.94
,,,,,,,1160.0,25059.908,38487.67
,,,,,,,1161.0,25215.124,41372.13
,,,,,,,1162.0,25256.242,43471.08
,,,,,,,1163.0,24940.648,44088.82
,,,,,,,1164.0,24727.76,45516.7
,,,,,,,1165.0,24294.953,45019.52
,,,,,,,1166.0,23789.077,41058.67
,,,,,,,1167.0,23564.263,38865.69
,,,,,,,1168.0,23734.164,36610.24
,,,,,,,1169.0,24332.867,36201.28
,,,,,,,1170.0,26077.979,36308.0
,,,,,,,1171.0,26594.09,38869.52
,,,,,,,1172.0,26112.867,39683.32
,,,,,,,1173.0,25659.501,38565.89
,,,,,,,1174.0,25069.609,37191.62
,,,,,,,1175.0,24404.69,34868.75
,,,,,,,1176.0,23827.169,31516.16
,,,,,,,1177.0,23272.521,29129.85
,,,,,,,1178.0,23229.0,28004.07
,,,,,,,1179.0,23360.275,27812.2
,,,,,,,1180.0,23649.08,28126.98
,,,,,,,1181.0,23906.201,28631.15
,,,,,,,1182.0,24680.946,29962.49
,,,,,,,1183.0,25726.607,31815.22
,,,,,,,1184.0,26235.064,33684.63
,,,,,,,1185.0,26526.094,35666.49
,,,,,,,1186.0,26670.007,37280.3
,,,,,,,1187.0,26353.167,37581.88
,,,,,,,1188.0,25388.674,38694.75
,,,,,,,1189.0,24579.13,37681.95
,,,,,,,1190.0,23819.96,34546.8
,,,,,,,1191.0,23089.982,32953.27
,,,,,,,1192.0,23106.536,31622.21
,,,,,,,1193.0,24057.857,31917.81
,,,,,,,1194.0,26912.087,32439.07
,,,,,,,1195.0,27967.271,35343.53
,,,,,,,1196.0,27916.897,36309.19
,,,,,,,1197.0,27321.22,35402.99
,,,,,,,1198.0,26625.151,34237.74
,,,,,,,1199.0,26096.135,31818.42
,,,,,,,1200.0,25028.847,28401.82
,,,,,,,1201.0,24529.824,24397.94
,,,,,,,1202.0,24577.617,22831.76
,,,,,,,1203.0,24994.76,21931.5
,,,,,,,1204.0,25653.983,21648.61
,,,,,,,1205.0,26177.303,21834.85
,,,,,,,1206.0,27560.541,23241.7
,,,,,,,1207.0,29806.723,26341.36
,,,,,,,1208.0,31811.893,31218.04
,,,,,,,1209.0,30663.704,32849.43
,,,,,,,1210.0,30217.458,33081.67
,,,,,,,1211.0,29804.498,32750.02
,,,,,,,1212.0,28698.851,33441.75
,,,,,,,1213.0,27634.5,33989.55
,,,,,,,1214.0,26658.793,32358.25
,,,,,,,1215.0,26100.14,31769.18
,,,,,,,1216.0,26319.97,32398.24
,,,,,,,1217.0,27451.694,33229.78
,,,,,,,1218.0,29795.598,35266.5
,,,,,,,1219.0,30420.912,34570.18
,,,,,,,1220.0,30042.662,31616.75
,,,,,,,1221.0,29137.265,31493.32
,,,,,,,1222.0,28474.393,28658.62
,,,,,,,1223.0,27930.781,26012.17
,,,,,,,1224.0,25614.467,23505.31
,,,,,,,1225.0,25209.784,21266.64
,,,,,,,1226.0,25141.521,20271.3
,,,,,,,1227.0,25564.538,19512.87
,,,,,,,1228.0,25541.754,19499.97
,,,,,,,1229.0,26135.562,19698.84
,,,,,,,1230.0,27101.746,21213.47
,,,,,,,1231.0,29893.32,24637.14
,,,,,,,1232.0,31343.664,30066.78
,,,,,,,1233.0,31580.226,31819.74
,,,,,,,1234.0,28619.196,32281.18
,,,,,,,1235.0,27049.859,32295.76
,,,,,,,1236.0,26719.491,32945.4
,,,,,,,1237.0,26369.632,33821.34
,,,,,,,1238.0,25734.261,33088.28
,,,,,,,1239.0,25232.034,33106.83
,,,,,,,1240.0,25949.196,34750.08
,,,,,,,1241.0,27133.875,37583.82
,,,,,,,1242.0,29224.218,40737.08
,,,,,,,1243.0,29032.512,40764.59
,,,,,,,1244.0,28833.775,39221.74
,,,,,,,1245.0,27757.409,39957.76
,,,,,,,1246.0,26743.254,36577.04
,,,,,,,1247.0,26181.664,34386.29
,,,,,,,1248.0,23561.237,32192.04
,,,,,,,1249.0,23114.457,30684.72
,,,,,,,1250.0,22696.068,30722.1
,,,,,,,1251.0,22691.885,30578.88
,,,,,,,1252.0,22535.512,31308.84
,,,,,,,1253.0,22880.387,32492.47
,,,,,,,1254.0,24324.145,34507.55
,,,,,,,1255.0,25703.734,39017.66
,,,,,,,1256.0,27855.042,44734.97
,,,,,,,1257.0,27297.19,47643.37
,,,,,,,1258.0,26619.366,48181.46
,,,,,,,1259.0,25865.18,47476.3
,,,,,,,1260.0,25123.543,48340.79
,,,,,,,1261.0,24475.267,47293.02
,,,,,,,1262.0,24102.001,43448.89
,,,,,,,1263.0,23959.957,41889.42
,,,,,,,1264.0,24726.781,41676.21
,,,,,,,1265.0,25271.906,43226.9
,,,,,,,1266.0,27157.905,46016.42
,,,,,,,1267.0,27620.349,46339.91
,,,,,,,1268.0,27129.336,43574.32
,,,,,,,1269.0,26300.924,43092.4
,,,,,,,1270.0,25492.537,38596.2
,,,,,,,1271.0,24908.163,35745.18
,,,,,,,1272.0,22341.047,33154.35
,,,,,,,1273.0,21989.853,31269.4
,,,,,,,1274.0,21464.308,29916.96
,,,,,,,1275.0,21452.56,29223.26
,,,,,,,1276.0,21572.888,29110.45
,,,,,,,1277.0,21812.387,29432.46
,,,,,,,1278.0,23247.156,31201.72
,,,,,,,1279.0,24878.704,35540.15
,,,,,,,1280.0,27226.079,41134.93
,,,,,,,1281.0,26194.569,42747.79
,,,,,,,1282.0,25055.013,42576.74
,,,,,,,1283.0,24731.676,41844.76
,,,,,,,1284.0,24102.624,42240.29
,,,,,,,1285.0,23987.013,41857.24
,,,,,,,1286.0,24015.582,39060.78
,,,,,,,1287.0,23888.045,38211.73
,,,,,,,1288.0,24184.682,38465.46
,,,,,,,1289.0,24779.736,39857.53
,,,,,,,1290.0,26643.485,42684.55
,,,,,,,1291.0,27367.411,42827.45
,,,,,,,1292.0,27030.368,39808.82
,,,,,,,1293.0,26597.828,39424.98
,,,,,,,1294.0,25753.04,34036.83
,,,,,,,1295.0,25647.842,31121.47
